Inventario,Cliente,Tipo de Artículo,TipoPago,FecVenta,Año,Mes
744,100,22,Consigna,19981216,1998,12
745,1,92,Efectivo,19981216,1998,12
746,1,92,Efectivo,19981216,1998,12
747,29,37,Efectivo,19981217,1998,12
749,100,59,Tarjeta,19981217,1998,12
750,3,1,Efectivo,19981217,1998,12
751,1,92,Efectivo,19981217,1998,12
752,11,27,Efectivo,19981217,1998,12
753,29,19,Efectivo,19981217,1998,12
754,16,38,Efectivo,19981217,1998,12
755,1,3,Efectivo,19981217,1998,12
756,1,92,Efectivo,19981217,1998,12
758,9,95,Efectivo,19981217,1998,12
759,9,11,Efectivo,19981217,1998,12
760,100,83,Consigna,19981217,1998,12
761,2,67,Efectivo,19981218,1998,12
762,11,27,Cheque,19981218,1998,12
765,100,11,Consigna,19981218,1998,12
766,6,20,Efectivo,19981218,1998,12
768,9,84,Efectivo,19981218,1998,12
769,3,1,Efectivo,19981218,1998,12
770,100,11,Consigna,19981218,1998,12
771,9,12,Efectivo,19981218,1998,12
772,1,1,Efectivo,19981218,1998,12
774,100,11,Consigna,19990104,1999,01
775,100,86,Consigna,19990104,1999,01
776,100,12,Consigna,19990104,1999,01
777,100,12,Consigna,19990104,1999,01
779,100,20,Consigna,19990104,1999,01
780,100,72,Consigna,19990104,1999,01
782,100,66,Consigna,19990104,1999,01
783,6,20,Efectivo,19990104,1999,01
784,9,85,Efectivo,19990104,1999,01
785,100,60,Consigna,19990104,1999,01
786,100,16,Consigna,19990104,1999,01
787,28,57,Efectivo,19990104,1999,01
788,9,85,Efectivo,19990104,1999,01
789,53,12,Efectivo,19990104,1999,01
790,1,92,Efectivo,19990104,1999,01
791,14,70,Efectivo,19990104,1999,01
792,54,63,Efectivo,19990104,1999,01
793,100,4,Consigna,19990104,1999,01
794,16,38,Efectivo,19990104,1999,01
795,100,76,Consigna,19990104,1999,01
796,100,38,Consigna,19990104,1999,01
798,100,19,Consigna,19990105,1999,01
800,1,1,Efectivo,19990105,1999,01
802,7,8,Efectivo,19990105,1999,01
803,7,8,Efectivo,19990105,1999,01
804,1,3,Efectivo,19990105,1999,01
805,100,11,Consigna,19990105,1999,01
806,9,13,Efectivo,19990105,1999,01
807,5,33,Efectivo,19990105,1999,01
808,100,63,Consigna,19990105,1999,01
809,9,95,Efectivo,19990105,1999,01
810,100,66,Consigna,19990105,1999,01
812,9,11,Efectivo,19990105,1999,01
814,1,3,Efectivo,19990105,1999,01
815,1,91,Efectivo,19990105,1999,01
816,100,67,Consigna,19990105,1999,01
817,11,27,Efectivo,19990105,1999,01
818,1,24,Efectivo,19990105,1999,01
819,100,11,Consigna,19990106,1999,01
822,9,95,Efectivo,19990106,1999,01
823,1,3,Efectivo,19990106,1999,01
824,100,63,Consigna,19990106,1999,01
825,9,92,Efectivo,19990107,1999,01
827,53,16,Efectivo,19990107,1999,01
828,9,84,Efectivo,19990107,1999,01
829,100,56,Consigna,19990107,1999,01
830,100,51,Consigna,19990107,1999,01
831,4,5,Efectivo,19990107,1999,01
832,9,92,Efectivo,19990107,1999,01
833,3,1,Efectivo,19990107,1999,01
834,9,84,Efectivo,19990107,1999,01
835,100,12,Consigna,19990107,1999,01
836,100,23,Consigna,19990107,1999,01
837,36,76,Efectivo,19990107,1999,01
839,100,35,Consigna,19990107,1999,01
840,9,95,Efectivo,19990107,1999,01
841,53,21,Efectivo,19990107,1999,01
842,100,77,Consigna,19990107,1999,01
843,1,2,Efectivo,19990107,1999,01
844,11,27,Efectivo,19990107,1999,01
845,4,3,Efectivo,19990107,1999,01
846,29,27,Efectivo,19990107,1999,01
847,22,33,Efectivo,19990107,1999,01
848,1,3,Efectivo,19990107,1999,01
849,22,33,Efectivo,19990107,1999,01
851,9,84,Efectivo,19990108,1999,01
852,100,11,Consigna,19990108,1999,01
853,100,10,Consigna,19990108,1999,01
855,9,90,Efectivo,19990111,1999,01
856,22,33,Efectivo,19990111,1999,01
857,1,23,Efectivo,19990111,1999,01
858,100,23,Consigna,19990111,1999,01
859,22,33,Efectivo,19990111,1999,01
860,3,1,Efectivo,19990111,1999,01
861,3,1,Efectivo,19990111,1999,01
862,100,93,Consigna,19990111,1999,01
863,1,2,Efectivo,19990111,1999,01
864,9,11,Efectivo,19990111,1999,01
865,100,70,Consigna,19990111,1999,01
866,9,95,Efectivo,19990111,1999,01
867,100,23,Consigna,19990111,1999,01
870,100,11,Tarjeta,19990111,1999,01
871,100,6,Consigna,19990111,1999,01
872,100,63,Consigna,19990111,1999,01
873,22,61,Efectivo,19990111,1999,01
874,1,1,Efectivo,19990111,1999,01
875,100,86,Consigna,19990111,1999,01
876,100,12,Consigna,19990111,1999,01
877,100,19,Consigna,19990111,1999,01
878,22,33,Efectivo,19990111,1999,01
879,100,91,Consigna,19990111,1999,01
880,9,13,Efectivo,19990111,1999,01
881,100,52,Consigna,19990111,1999,01
882,53,21,Efectivo,19990111,1999,01
884,3,1,Efectivo,19990111,1999,01
885,29,32,Efectivo,19990111,1999,01
886,100,45,Consigna,19990111,1999,01
887,29,55,Efectivo,19990112,1999,01
888,29,55,Efectivo,19990112,1999,01
889,100,11,Consigna,19990112,1999,01
890,10,80,Efectivo,19990112,1999,01
891,29,32,Efectivo,19990112,1999,01
893,29,32,Efectivo,19990112,1999,01
894,29,46,Efectivo,19990112,1999,01
895,29,16,Efectivo,19990112,1999,01
896,29,16,Efectivo,19990112,1999,01
897,100,11,Consigna,19990112,1999,01
898,100,11,Consigna,19990112,1999,01
899,1,1,Efectivo,19990112,1999,01
900,100,31,Consigna,19990112,1999,01
901,100,66,Consigna,19990112,1999,01
902,18,66,Efectivo,19990112,1999,01
904,100,50,Consigna,19990112,1999,01
906,100,67,Consigna,19990112,1999,01
909,6,20,Efectivo,19990112,1999,01
910,22,33,Efectivo,19990112,1999,01
912,22,33,Efectivo,19990112,1999,01
913,100,43,Consigna,19990112,1999,01
914,4,3,Efectivo,19990112,1999,01
915,36,60,Efectivo,19990112,1999,01
916,29,32,Efectivo,19990113,1999,01
917,29,55,Efectivo,19990113,1999,01
918,100,59,Consigna,19990113,1999,01
919,1,91,Efectivo,19990113,1999,01
920,36,60,Efectivo,19990113,1999,01
922,29,36,Efectivo,19990113,1999,01
925,20,1,Efectivo,19990113,1999,01
926,1,2,Efectivo,19990113,1999,01
927,9,13,Efectivo,19990113,1999,01
928,100,11,Consigna,19990114,1999,01
929,4,4,Efectivo,19990114,1999,01
930,29,55,Efectivo,19990114,1999,01
931,100,11,Consigna,19990114,1999,01
932,36,60,Efectivo,19990114,1999,01
933,53,5,Cheque,19990114,1999,01
934,29,16,Efectivo,19990114,1999,01
935,1,92,Efectivo,19990114,1999,01
936,9,85,Efectivo,19990114,1999,01
937,100,66,Consigna,19990114,1999,01
939,1,23,Efectivo,19990114,1999,01
940,22,60,Efectivo,19990114,1999,01
941,36,73,Efectivo,19990114,1999,01
942,100,70,Consigna,19990114,1999,01
944,29,36,Efectivo,19990114,1999,01
945,100,10,Tarjeta,19990114,1999,01
946,100,67,Consigna,19990114,1999,01
949,100,11,Consigna,19990114,1999,01
950,21,54,Efectivo,19990114,1999,01
951,9,11,Efectivo,19990114,1999,01
952,100,66,Consigna,19990115,1999,01
953,29,25,Efectivo,19990115,1999,01
954,90,3,Efectivo,19990115,1999,01
955,1,21,Efectivo,19990115,1999,01
956,9,93,Efectivo,19990115,1999,01
957,100,77,Consigna,19990115,1999,01
958,9,93,Efectivo,19990115,1999,01
959,100,12,Consigna,19990115,1999,01
961,100,12,Consigna,19990115,1999,01
962,53,5,Efectivo,19990115,1999,01
963,100,1,Consigna,19990115,1999,01
965,11,27,Efectivo,19990115,1999,01
966,36,76,Efectivo,19990115,1999,01
967,100,27,Consigna,19990115,1999,01
968,9,95,Efectivo,19990115,1999,01
969,9,95,Efectivo,19990116,1999,01
970,100,103,Consigna,19990118,1999,01
972,9,85,Efectivo,19990118,1999,01
973,17,78,Efectivo,19990118,1999,01
974,3,7,Efectivo,19990118,1999,01
975,3,7,Efectivo,19990118,1999,01
976,9,93,Efectivo,19990118,1999,01
978,29,46,Efectivo,19990118,1999,01
979,28,4,Efectivo,19990118,1999,01
980,28,7,Efectivo,19990118,1999,01
981,100,86,Consigna,19990118,1999,01
982,28,17,Efectivo,19990118,1999,01
983,29,32,Efectivo,19990118,1999,01
984,28,18,Efectivo,19990118,1999,01
985,9,85,Efectivo,19990118,1999,01
986,28,57,Efectivo,19990118,1999,01
987,1,91,Efectivo,19990118,1999,01
988,1,91,Efectivo,19990118,1999,01
989,1,91,Efectivo,19990118,1999,01
990,1,3,Efectivo,19990118,1999,01
991,28,64,Efectivo,19990118,1999,01
992,5,33,Efectivo,19990118,1999,01
993,18,66,Efectivo,19990118,1999,01
994,3,1,Efectivo,19990118,1999,01
995,53,21,Efectivo,19990118,1999,01
997,1,3,Efectivo,19990118,1999,01
998,17,76,Efectivo,19990118,1999,01
999,17,76,Efectivo,19990118,1999,01
1000,5,97,Efectivo,19990118,1999,01
1001,9,11,Efectivo,19990118,1999,01
1003,20,1,Efectivo,19990118,1999,01
1004,1,92,Efectivo,19990118,1999,01
1005,1,21,Efectivo,19990118,1999,01
1006,1,1,Efectivo,19990118,1999,01
1007,53,5,Efectivo,19990118,1999,01
1009,18,66,Efectivo,19990118,1999,01
1010,3,83,Efectivo,19990118,1999,01
1011,1,21,Efectivo,19990118,1999,01
1012,1,21,Efectivo,19990118,1999,01
1013,1,1,Efectivo,19990118,1999,01
1015,9,95,Efectivo,19990118,1999,01
1017,53,5,Efectivo,19990118,1999,01
1018,6,20,Efectivo,19990118,1999,01
1019,29,37,Efectivo,19990118,1999,01
1023,1,92,Efectivo,19990119,1999,01
1024,1,92,Efectivo,19990119,1999,01
1025,29,55,Efectivo,19990119,1999,01
1026,9,93,Efectivo,19990119,1999,01
1027,3,5,Efectivo,19990119,1999,01
1028,1,3,Efectivo,19990119,1999,01
1029,1,3,Efectivo,19990119,1999,01
1030,1,92,Efectivo,19990119,1999,01
1031,4,5,Efectivo,19990119,1999,01
1032,4,5,Efectivo,19990119,1999,01
1033,4,5,Efectivo,19990119,1999,01
1034,6,20,Efectivo,19990119,1999,01
1035,6,20,Efectivo,19990119,1999,01
1036,9,9,Efectivo,19990119,1999,01
1037,5,96,Efectivo,19990119,1999,01
1038,100,36,Consigna,19990119,1999,01
1039,14,70,Efectivo,19990119,1999,01
1040,14,70,Efectivo,19990119,1999,01
1041,29,55,Efectivo,19990119,1999,01
1043,18,66,Efectivo,19990119,1999,01
1044,18,66,Efectivo,19990119,1999,01
1045,9,95,Efectivo,19990119,1999,01
1046,1,94,Efectivo,19990119,1999,01
1047,6,20,Efectivo,19990119,1999,01
1049,9,9,Efectivo,19990119,1999,01
1050,9,9,Efectivo,19990119,1999,01
1051,9,9,Efectivo,19990119,1999,01
1052,1,23,Efectivo,19990119,1999,01
1053,1,23,Efectivo,19990119,1999,01
1056,29,46,Efectivo,19990119,1999,01
1058,100,66,Consigna,19990119,1999,01
1059,5,97,Efectivo,19990119,1999,01
1060,52,12,Efectivo,19990119,1999,01
1061,4,5,Efectivo,19990119,1999,01
1062,29,18,Efectivo,19990119,1999,01
1063,3,1,Efectivo,19990119,1999,01
1064,9,9,Efectivo,19990119,1999,01
1065,20,1,Efectivo,19990119,1999,01
1066,100,12,Tarjeta,19990119,1999,01
1067,9,95,Efectivo,19990119,1999,01
1068,36,33,Efectivo,19990119,1999,01
1069,36,33,Efectivo,19990119,1999,01
1070,6,20,Efectivo,19990119,1999,01
1071,6,20,Efectivo,19990119,1999,01
1072,9,13,Efectivo,19990119,1999,01
1073,18,66,Efectivo,19990119,1999,01
1074,20,1,Efectivo,19990119,1999,01
1075,29,62,Efectivo,19990119,1999,01
1076,29,66,Efectivo,19990119,1999,01
1077,9,95,Efectivo,19990119,1999,01
1078,1,23,Efectivo,19990119,1999,01
1079,1,23,Efectivo,19990119,1999,01
1080,18,66,Efectivo,19990119,1999,01
1081,1,3,Efectivo,19990119,1999,01
1082,29,62,Efectivo,19990119,1999,01
1083,100,22,Consigna,19990119,1999,01
1084,1,3,Efectivo,19990119,1999,01
1085,9,95,Efectivo,19990119,1999,01
1086,36,60,Efectivo,19990119,1999,01
1087,5,33,Efectivo,19990119,1999,01
1088,6,20,Efectivo,19990119,1999,01
1089,36,60,Efectivo,19990119,1999,01
1090,1,23,Efectivo,19990119,1999,01
1091,100,43,Consigna,19990119,1999,01
1092,9,11,Efectivo,19990119,1999,01
1093,9,11,Efectivo,19990119,1999,01
1094,17,78,Efectivo,19990119,1999,01
1095,1,1,Efectivo,19990119,1999,01
1096,1,1,Efectivo,19990119,1999,01
1097,1,1,Efectivo,19990119,1999,01
1098,1,1,Efectivo,19990119,1999,01
1099,3,1,Efectivo,19990119,1999,01
1100,3,1,Efectivo,19990119,1999,01
1101,1,2,Efectivo,19990119,1999,01
1102,1,91,Efectivo,19990119,1999,01
1103,1,2,Efectivo,19990119,1999,01
1104,16,40,Efectivo,19990119,1999,01
1105,3,1,Efectivo,19990119,1999,01
1106,1,3,Efectivo,19990119,1999,01
1107,20,1,Efectivo,19990120,1999,01
1108,100,19,Tarjeta,19990120,1999,01
1109,1,3,Efectivo,19990120,1999,01
1110,53,21,Efectivo,19990120,1999,01
1111,17,76,Efectivo,19990120,1999,01
1112,9,13,Efectivo,19990120,1999,01
1113,20,1,Efectivo,19990120,1999,01
1114,10,80,Efectivo,19990120,1999,01
1115,1,92,Efectivo,19990120,1999,01
1116,10,80,Efectivo,19990120,1999,01
1117,6,20,Efectivo,19990120,1999,01
1118,1,23,Efectivo,19990120,1999,01
1119,29,32,Efectivo,19990120,1999,01
1120,1,91,Efectivo,19990120,1999,01
1121,1,91,Efectivo,19990120,1999,01
1122,9,13,Efectivo,19990120,1999,01
1123,9,11,Efectivo,19990120,1999,01
1127,1,21,Efectivo,19990120,1999,01
1128,1,1,Efectivo,19990120,1999,01
1129,9,95,Efectivo,19990120,1999,01
1130,3,83,Efectivo,19990120,1999,01
1131,54,2,Efectivo,19990120,1999,01
1132,90,2,Efectivo,19990120,1999,01
1133,3,83,Efectivo,19990120,1999,01
1134,100,22,Tarjeta,19990120,1999,01
1135,6,20,Efectivo,19990120,1999,01
1136,6,20,Efectivo,19990120,1999,01
1137,9,11,Efectivo,19990120,1999,01
1138,29,32,Efectivo,19990120,1999,01
1139,1,1,Efectivo,19990120,1999,01
1140,1,1,Efectivo,19990120,1999,01
1141,1,1,Efectivo,19990120,1999,01
1142,6,20,Efectivo,19990120,1999,01
1143,1,92,Efectivo,19990120,1999,01
1144,14,70,Efectivo,19990120,1999,01
1145,9,93,Efectivo,19990120,1999,01
1146,3,83,Efectivo,19990120,1999,01
1147,36,60,Efectivo,19990120,1999,01
1148,14,70,Efectivo,19990120,1999,01
1149,14,70,Efectivo,19990120,1999,01
1150,9,10,Efectivo,19990120,1999,01
1151,9,85,Efectivo,19990120,1999,01
1152,3,83,Efectivo,19990120,1999,01
1153,8,56,Efectivo,19990120,1999,01
1154,100,11,Tarjeta,19990120,1999,01
1155,28,64,Efectivo,19990120,1999,01
1156,1,1,Efectivo,19990120,1999,01
1157,1,91,Efectivo,19990120,1999,01
1158,10,80,Efectivo,19990120,1999,01
1159,14,70,Efectivo,19990120,1999,01
1160,14,70,Efectivo,19990120,1999,01
1161,14,70,Efectivo,19990120,1999,01
1162,3,7,Efectivo,19990120,1999,01
1163,29,46,Efectivo,19990120,1999,01
1164,14,70,Efectivo,19990120,1999,01
1165,52,14,Efectivo,19990120,1999,01
1166,9,95,Efectivo,19990120,1999,01
1167,100,24,Consigna,19990120,1999,01
1168,53,16,Efectivo,19990120,1999,01
1169,1,1,Efectivo,19990120,1999,01
1170,9,9,Efectivo,19990120,1999,01
1171,100,70,Consigna,19990120,1999,01
1172,3,1,Efectivo,19990120,1999,01
1173,9,11,Efectivo,19990120,1999,01
1174,22,60,Efectivo,19990120,1999,01
1176,9,93,Efectivo,19990120,1999,01
1177,1,91,Efectivo,19990120,1999,01
1178,18,66,Efectivo,19990120,1999,01
1179,1,2,Efectivo,19990120,1999,01
1180,64,6,Efectivo,19990120,1999,01
1181,52,12,Efectivo,19990120,1999,01
1182,1,3,Efectivo,19990120,1999,01
1183,17,76,Efectivo,19990120,1999,01
1184,100,48,Consigna,19990120,1999,01
1185,9,95,Efectivo,19990120,1999,01
1186,1,3,Efectivo,19990120,1999,01
1187,1,1,Efectivo,19990120,1999,01
1188,1,2,Efectivo,19990120,1999,01
1189,9,11,Efectivo,19990120,1999,01
1190,1,2,Efectivo,19990120,1999,01
1191,11,27,Efectivo,19990120,1999,01
1192,36,60,Efectivo,19990120,1999,01
1193,9,95,Efectivo,19990120,1999,01
1194,9,92,Efectivo,19990120,1999,01
1195,6,20,Efectivo,19990120,1999,01
1196,29,37,Efectivo,19990120,1999,01
1197,1,91,Efectivo,19990120,1999,01
1199,9,95,Efectivo,19990121,1999,01
1200,4,3,Efectivo,19990121,1999,01
1201,10,80,Efectivo,19990121,1999,01
1202,100,22,Consigna,19990121,1999,01
1203,4,3,Efectivo,19990121,1999,01
1204,9,10,Efectivo,19990121,1999,01
1205,9,11,Efectivo,19990121,1999,01
1206,1,92,Efectivo,19990121,1999,01
1207,20,1,Efectivo,19990121,1999,01
1208,3,5,Efectivo,19990121,1999,01
1209,3,1,Efectivo,19990121,1999,01
1210,8,56,Efectivo,19990121,1999,01
1211,14,70,Efectivo,19990121,1999,01
1212,3,1,Efectivo,19990121,1999,01
1213,3,1,Efectivo,19990121,1999,01
1214,1,1,Efectivo,19990121,1999,01
1215,3,1,Efectivo,19990121,1999,01
1216,1,1,Efectivo,19990121,1999,01
1217,18,66,Efectivo,19990121,1999,01
1218,3,1,Efectivo,19990121,1999,01
1219,36,33,Efectivo,19990121,1999,01
1220,9,95,Efectivo,19990121,1999,01
1221,53,3,Efectivo,19990121,1999,01
1222,100,35,Consigna,19990121,1999,01
1223,36,60,Efectivo,19990121,1999,01
1224,1,1,Efectivo,19990121,1999,01
1225,1,1,Efectivo,19990121,1999,01
1226,1,1,Efectivo,19990121,1999,01
1227,1,1,Efectivo,19990121,1999,01
1228,100,11,Consigna,19990121,1999,01
1229,1,1,Efectivo,19990121,1999,01
1230,14,70,Efectivo,19990121,1999,01
1231,1,1,Efectivo,19990121,1999,01
1232,1,1,Efectivo,19990121,1999,01
1233,18,66,Efectivo,19990121,1999,01
1234,1,2,Efectivo,19990121,1999,01
1235,53,5,Efectivo,19990121,1999,01
1236,1,2,Efectivo,19990121,1999,01
1237,1,2,Efectivo,19990121,1999,01
1238,18,66,Efectivo,19990121,1999,01
1240,1,2,Efectivo,19990121,1999,01
1241,3,7,Efectivo,19990121,1999,01
1242,20,95,Efectivo,19990121,1999,01
1243,20,1,Efectivo,19990121,1999,01
1245,9,13,Efectivo,19990121,1999,01
1246,3,83,Efectivo,19990121,1999,01
1247,53,12,Efectivo,19990121,1999,01
1248,2,61,Efectivo,19990121,1999,01
1249,1,3,Efectivo,19990121,1999,01
1251,11,27,Efectivo,19990121,1999,01
1252,100,6,Consigna,19990121,1999,01
1253,53,40,Efectivo,19990121,1999,01
1254,6,20,Efectivo,19990121,1999,01
1255,8,38,Efectivo,19990121,1999,01
1256,100,17,Consigna,19990121,1999,01
1257,1,24,Efectivo,19990121,1999,01
1258,8,38,Efectivo,19990121,1999,01
1259,14,70,Efectivo,19990121,1999,01
1261,1,2,Efectivo,19990121,1999,01
1262,3,1,Efectivo,19990121,1999,01
1263,3,1,Efectivo,19990121,1999,01
1264,1,1,Efectivo,19990121,1999,01
1266,100,63,Consigna,19990121,1999,01
1267,9,95,Efectivo,19990121,1999,01
1268,52,12,Efectivo,19990121,1999,01
1269,29,55,Efectivo,19990121,1999,01
1270,6,20,Efectivo,19990121,1999,01
1271,14,70,Efectivo,19990121,1999,01
1272,53,16,Efectivo,19990121,1999,01
1273,1,23,Efectivo,19990122,1999,01
1274,1,91,Efectivo,19990122,1999,01
1275,1,3,Efectivo,19990122,1999,01
1276,1,3,Efectivo,19990122,1999,01
1277,1,3,Efectivo,19990122,1999,01
1278,1,3,Efectivo,19990122,1999,01
1279,1,23,Efectivo,19990122,1999,01
1281,52,14,Efectivo,19990122,1999,01
1282,1,1,Efectivo,19990122,1999,01
1283,1,3,Efectivo,19990122,1999,01
1284,9,95,Efectivo,19990122,1999,01
1285,3,7,Efectivo,19990122,1999,01
1286,1,92,Efectivo,19990122,1999,01
1288,1,92,Efectivo,19990122,1999,01
1289,1,23,Efectivo,19990122,1999,01
1290,9,92,Efectivo,19990122,1999,01
1291,29,32,Efectivo,19990122,1999,01
1292,1,3,Efectivo,19990122,1999,01
1293,53,18,Efectivo,19990122,1999,01
1294,3,1,Efectivo,19990122,1999,01
1296,3,7,Efectivo,19990122,1999,01
1297,3,1,Efectivo,19990122,1999,01
1298,100,11,Consigna,19990122,1999,01
1299,4,3,Efectivo,19990122,1999,01
1300,1,21,Efectivo,19990122,1999,01
1301,9,93,Efectivo,19990122,1999,01
1302,3,83,Efectivo,19990122,1999,01
1303,1,91,Efectivo,19990122,1999,01
1304,14,70,Efectivo,19990122,1999,01
1305,6,20,Efectivo,19990122,1999,01
1306,9,95,Efectivo,19990122,1999,01
1307,6,20,Efectivo,19990122,1999,01
1308,29,46,Efectivo,19990122,1999,01
1309,14,70,Efectivo,19990122,1999,01
1310,14,70,Efectivo,19990122,1999,01
1311,14,70,Efectivo,19990122,1999,01
1312,62,2,Efectivo,19990122,1999,01
1313,3,1,Efectivo,19990122,1999,01
1314,29,31,Efectivo,19990122,1999,01
1316,3,1,Efectivo,19990122,1999,01
1317,3,1,Efectivo,19990122,1999,01
1318,9,85,Efectivo,19990122,1999,01
1320,3,1,Efectivo,19990122,1999,01
1321,1,94,Efectivo,19990122,1999,01
1322,100,73,Consigna,19990122,1999,01
1323,9,84,Efectivo,19990122,1999,01
1324,3,1,Efectivo,19990122,1999,01
1325,1,21,Efectivo,19990122,1999,01
1326,1,1,Efectivo,19990122,1999,01
1327,9,93,Efectivo,19990122,1999,01
1328,6,20,Efectivo,19990122,1999,01
1330,1,91,Efectivo,19990122,1999,01
1331,1,1,Efectivo,19990122,1999,01
1333,1,21,Efectivo,19990122,1999,01
1334,1,91,Efectivo,19990122,1999,01
1336,1,23,Efectivo,19990122,1999,01
1337,1,21,Efectivo,19990122,1999,01
1338,29,32,Efectivo,19990125,1999,01
1339,1,3,Efectivo,19990125,1999,01
1340,9,14,Efectivo,19990125,1999,01
1341,9,11,Efectivo,19990125,1999,01
1342,9,84,Efectivo,19990125,1999,01
1343,4,5,Efectivo,19990125,1999,01
1344,9,93,Efectivo,19990125,1999,01
1345,1,23,Efectivo,19990125,1999,01
1346,1,91,Efectivo,19990125,1999,01
1347,3,7,Efectivo,19990125,1999,01
1348,1,91,Efectivo,19990125,1999,01
1349,1,91,Efectivo,19990125,1999,01
1350,3,7,Efectivo,19990125,1999,01
1351,3,7,Efectivo,19990125,1999,01
1354,1,3,Efectivo,19990125,1999,01
1355,16,40,Efectivo,19990125,1999,01
1356,14,70,Efectivo,19990125,1999,01
1357,100,6,Consigna,19990125,1999,01
1358,14,70,Efectivo,19990125,1999,01
1359,14,70,Efectivo,19990125,1999,01
1360,100,29,Consigna,19990125,1999,01
1361,100,66,Consigna,19990125,1999,01
1362,5,96,Efectivo,19990125,1999,01
1363,9,10,Efectivo,19990125,1999,01
1365,36,76,Efectivo,19990125,1999,01
1366,3,1,Efectivo,19990125,1999,01
1367,2,67,Efectivo,19990125,1999,01
1368,1,91,Efectivo,19990125,1999,01
1370,1,24,Efectivo,19990125,1999,01
1371,9,9,Efectivo,19990125,1999,01
1372,6,20,Efectivo,19990125,1999,01
1373,1,23,Efectivo,19990125,1999,01
1374,1,91,Efectivo,19990125,1999,01
1375,3,1,Efectivo,19990125,1999,01
1376,6,20,Efectivo,19990125,1999,01
1377,100,39,Consigna,19990125,1999,01
1378,9,11,Efectivo,19990125,1999,01
1379,1,23,Efectivo,19990125,1999,01
1381,3,1,Efectivo,19990125,1999,01
