Articulo,Precio,Año,Mes
29,650,2002,10
29,650,2002,11
29,650,2002,12
29,650,2003,1
29,650,2003,2
29,650,2003,3
29,650,2003,4
29,650,2003,5
29,650,2003,6
29,650,2003,7
29,650,2003,8
29,650,2003,9
29,650,2003,10
29,650,2003,11
29,650,2003,12
29,650,2004,1
29,650,2004,2
29,650,2004,3
29,650,2004,4
29,650,2004,5
29,650,2004,6
29,650,2004,7
29,650,2004,8
29,650,2004,9
29,750,2004,10
29,750,2004,11
29,750,2004,12
29,750,2005,1
29,750,2005,2
29,750,2005,3
29,750,2005,4
29,750,2005,5
29,750,2005,6
29,750,2005,7
29,750,2005,8
29,750,2005,9
29,750,2005,10
29,750,2005,11
29,750,2005,12
29,750,2006,1
29,750,2006,2
29,750,2006,3
29,750,2006,4
29,750,2006,5
29,750,2006,6
29,750,2006,7
29,750,2006,8
29,750,2006,9
29,750,2006,10
29,750,2006,11
29,750,2006,12
29,750,2007,1
29,750,2007,2
29,750,2007,3
30,700,1998,11
30,700,1998,12
30,700,1999,1
30,700,1999,2
30,700,1999,3
30,700,1999,4
30,700,1999,5
30,700,1999,6
30,700,1999,7
30,700,1999,8
30,700,1999,9
30,700,1999,10
30,770,1999,11
30,770,1999,12
30,770,2000,1
30,770,2000,2
30,770,2000,3
30,770,2000,4
30,770,2000,5
30,770,2000,6
30,770,2000,7
30,770,2000,8
30,770,2000,9
30,770,2000,10
30,770,2000,11
30,770,2000,12
30,770,2001,1
30,770,2001,2
30,770,2001,3
30,770,2001,4
30,770,2001,5
30,770,2001,6
30,770,2001,7
30,770,2001,8
30,770,2001,9
30,770,2001,10
30,770,2001,11
30,770,2001,12
30,770,2002,1
30,770,2002,2
30,770,2002,3
30,770,2002,4
30,770,2002,5
30,770,2002,6
30,770,2002,7
30,770,2002,8
30,770,2002,9
30,910,2002,10
30,910,2002,11
30,910,2002,12
30,910,2003,1
30,910,2003,2
30,910,2003,3
30,910,2003,4
30,910,2003,5
30,910,2003,6
30,910,2003,7
30,910,2003,8
30,910,2003,9
30,910,2003,10
30,910,2003,11
30,910,2003,12
30,910,2004,1
30,910,2004,2
30,910,2004,3
30,910,2004,4
30,910,2004,5
30,910,2004,6
30,910,2004,7
30,910,2004,8
30,910,2004,9
30,1050,2004,10
30,1050,2004,11
30,1050,2004,12
30,1050,2005,1
30,1050,2005,2
30,1050,2005,3
30,1050,2005,4
30,1050,2005,5
30,1050,2005,6
30,1050,2005,7
30,1050,2005,8
30,1050,2005,9
30,1050,2005,10
30,1050,2005,11
30,1050,2005,12
30,1050,2006,1
30,1050,2006,2
30,1050,2006,3
30,1050,2006,4
30,1050,2006,5
30,1050,2006,6
30,1050,2006,7
30,1050,2006,8
30,1050,2006,9
30,1050,2006,10
30,1050,2006,11
30,1050,2006,12
30,1050,2007,1
30,1050,2007,2
30,1050,2007,3
31,3500,1998,11
31,3500,1998,12
31,3500,1999,1
31,3500,1999,2
31,3500,1999,3
31,3500,1999,4
31,3500,1999,5
31,3500,1999,6
31,3500,1999,7
31,3500,1999,8
31,3500,1999,9
31,3500,1999,10
31,3850,1999,11
31,3850,1999,12
31,3850,2000,1
31,3850,2000,2
31,3850,2000,3
31,3850,2000,4
31,3850,2000,5
31,3850,2000,6
31,3850,2000,7
31,3850,2000,8
31,3850,2000,9
31,3850,2000,10
31,3850,2000,11
31,3850,2000,12
31,3850,2001,1
31,3850,2001,2
31,3850,2001,3
31,3850,2001,4
31,3850,2001,5
31,3850,2001,6
31,3850,2001,7
31,3850,2001,8
31,3850,2001,9
31,3850,2001,10
31,3850,2001,11
31,3850,2001,12
31,3850,2002,1
31,3850,2002,2
31,3850,2002,3
31,3850,2002,4
31,3850,2002,5
31,3850,2002,6
31,3850,2002,7
31,3850,2002,8
31,3850,2002,9
31,4550,2002,10
31,4550,2002,11
31,4550,2002,12
31,4550,2003,1
31,4550,2003,2
31,4550,2003,3
31,4550,2003,4
31,4550,2003,5
31,4550,2003,6
31,4550,2003,7
31,4550,2003,8
31,4550,2003,9
31,4550,2003,10
31,4550,2003,11
31,4550,2003,12
31,4550,2004,1
31,4550,2004,2
31,4550,2004,3
31,4550,2004,4
31,4550,2004,5
31,4550,2004,6
31,4550,2004,7
31,4550,2004,8
31,4550,2004,9
31,5250,2004,10
31,5250,2004,11
31,5250,2004,12
31,5250,2005,1
31,5250,2005,2
31,5250,2005,3
31,5250,2005,4
31,5250,2005,5
31,5250,2005,6
31,5250,2005,7
31,5250,2005,8
31,5250,2005,9
31,5250,2005,10
31,5250,2005,11
31,5250,2005,12
31,5250,2006,1
31,5250,2006,2
31,5250,2006,3
31,5250,2006,4
31,5250,2006,5
31,5250,2006,6
31,5250,2006,7
31,5250,2006,8
31,5250,2006,9
31,5250,2006,10
31,5250,2006,11
31,5250,2006,12
31,5250,2007,1
31,5250,2007,2
31,5250,2007,3
32,550,1998,11
32,550,1998,12
32,550,1999,1
32,550,1999,2
32,550,1999,3
32,550,1999,4
32,550,1999,5
32,550,1999,6
32,550,1999,7
32,550,1999,8
32,550,1999,9
32,550,1999,10
32,605,1999,11
32,605,1999,12
32,605,2000,1
32,605,2000,2
32,605,2000,3
32,605,2000,4
32,605,2000,5
32,605,2000,6
32,605,2000,7
32,605,2000,8
32,605,2000,9
32,605,2000,10
32,605,2000,11
32,605,2000,12
32,605,2001,1
32,605,2001,2
32,605,2001,3
32,605,2001,4
32,605,2001,5
32,605,2001,6
32,605,2001,7
32,605,2001,8
32,605,2001,9
32,605,2001,10
32,605,2001,11
32,605,2001,12
32,605,2002,1
32,605,2002,2
32,605,2002,3
32,605,2002,4
32,605,2002,5
32,605,2002,6
32,605,2002,7
32,605,2002,8
32,605,2002,9
32,715,2002,10
32,715,2002,11
32,715,2002,12
32,715,2003,1
32,715,2003,2
32,715,2003,3
32,715,2003,4
32,715,2003,5
32,715,2003,6
32,715,2003,7
32,715,2003,8
32,715,2003,9
32,715,2003,10
32,715,2003,11
32,715,2003,12
32,715,2004,1
32,715,2004,2
32,715,2004,3
32,715,2004,4
32,715,2004,5
32,715,2004,6
32,715,2004,7
32,715,2004,8
32,715,2004,9
32,825,2004,10
32,825,2004,11
32,825,2004,12
32,825,2005,1
32,825,2005,2
32,825,2005,3
32,825,2005,4
32,825,2005,5
32,825,2005,6
32,825,2005,7
32,825,2005,8
32,825,2005,9
32,825,2005,10
32,825,2005,11
32,825,2005,12
32,825,2006,1
32,825,2006,2
32,825,2006,3
32,825,2006,4
32,825,2006,5
32,825,2006,6
32,825,2006,7
32,825,2006,8
32,825,2006,9
32,825,2006,10
32,825,2006,11
32,825,2006,12
32,825,2007,1
32,825,2007,2
32,825,2007,3
33,550,1998,11
33,550,1998,12
33,550,1999,1
33,550,1999,2
33,550,1999,3
33,550,1999,4
33,550,1999,5
33,550,1999,6
33,550,1999,7
33,550,1999,8
33,550,1999,9
33,550,1999,10
33,605,1999,11
33,605,1999,12
33,605,2000,1
33,605,2000,2
33,605,2000,3
33,605,2000,4
33,605,2000,5
33,605,2000,6
33,605,2000,7
33,605,2000,8
33,605,2000,9
33,605,2000,10
33,605,2000,11
33,605,2000,12
33,605,2001,1
33,605,2001,2
33,605,2001,3
33,605,2001,4
33,605,2001,5
33,605,2001,6
33,605,2001,7
33,605,2001,8
33,605,2001,9
33,605,2001,10
33,605,2001,11
33,605,2001,12
33,605,2002,1
33,605,2002,2
33,605,2002,3
33,605,2002,4
33,605,2002,5
33,605,2002,6
33,605,2002,7
33,605,2002,8
33,605,2002,9
33,715,2002,10
33,715,2002,11
33,715,2002,12
33,715,2003,1
33,715,2003,2
33,715,2003,3
33,715,2003,4
33,715,2003,5
33,715,2003,6
33,715,2003,7
33,715,2003,8
33,715,2003,9
33,715,2003,10
33,715,2003,11
33,715,2003,12
33,715,2004,1
33,715,2004,2
33,715,2004,3
33,715,2004,4
33,715,2004,5
33,715,2004,6
33,715,2004,7
33,715,2004,8
33,715,2004,9
33,825,2004,10
33,825,2004,11
33,825,2004,12
33,825,2005,1
33,825,2005,2
33,825,2005,3
33,825,2005,4
33,825,2005,5
33,825,2005,6
33,825,2005,7
33,825,2005,8
33,825,2005,9
33,825,2005,10
33,825,2005,11
33,825,2005,12
33,825,2006,1
33,825,2006,2
33,825,2006,3
33,825,2006,4
33,825,2006,5
33,825,2006,6
33,825,2006,7
33,825,2006,8
33,825,2006,9
33,825,2006,10
33,825,2006,11
33,825,2006,12
33,825,2007,1
33,825,2007,2
33,825,2007,3
34,3500,1998,11
34,3500,1998,12
34,3500,1999,1
34,3500,1999,2
34,3500,1999,3
34,3500,1999,4
34,3500,1999,5
34,3500,1999,6
34,3500,1999,7
34,3500,1999,8
34,3500,1999,9
34,3500,1999,10
34,3850,1999,11
34,3850,1999,12
34,3850,2000,1
34,3850,2000,2
34,3850,2000,3
34,3850,2000,4
34,3850,2000,5
34,3850,2000,6
34,3850,2000,7
34,3850,2000,8
34,3850,2000,9
34,3850,2000,10
34,3850,2000,11
34,3850,2000,12
34,3850,2001,1
34,3850,2001,2
34,3850,2001,3
34,3850,2001,4
34,3850,2001,5
34,3850,2001,6
34,3850,2001,7
34,3850,2001,8
34,3850,2001,9
34,3850,2001,10
34,3850,2001,11
34,3850,2001,12
34,3850,2002,1
34,3850,2002,2
34,3850,2002,3
34,3850,2002,4
34,3850,2002,5
34,3850,2002,6
34,3850,2002,7
34,3850,2002,8
34,3850,2002,9
34,4550,2002,10
34,4550,2002,11
34,4550,2002,12
34,4550,2003,1
34,4550,2003,2
34,4550,2003,3
34,4550,2003,4
34,4550,2003,5
34,4550,2003,6
34,4550,2003,7
34,4550,2003,8
34,4550,2003,9
34,4550,2003,10
34,4550,2003,11
34,4550,2003,12
34,4550,2004,1
34,4550,2004,2
34,4550,2004,3
34,4550,2004,4
34,4550,2004,5
34,4550,2004,6
34,4550,2004,7
34,4550,2004,8
34,4550,2004,9
34,5250,2004,10
34,5250,2004,11
34,5250,2004,12
34,5250,2005,1
34,5250,2005,2
34,5250,2005,3
34,5250,2005,4
34,5250,2005,5
34,5250,2005,6
34,5250,2005,7
34,5250,2005,8
34,5250,2005,9
34,5250,2005,10
34,5250,2005,11
34,5250,2005,12
34,5250,2006,1
34,5250,2006,2
34,5250,2006,3
34,5250,2006,4
34,5250,2006,5
34,5250,2006,6
34,5250,2006,7
34,5250,2006,8
34,5250,2006,9
34,5250,2006,10
34,5250,2006,11
34,5250,2006,12
34,5250,2007,1
34,5250,2007,2
34,5250,2007,3
35,2000,1998,11
35,2000,1998,12
35,2000,1999,1
35,2000,1999,2
35,2000,1999,3
35,2000,1999,4
35,2000,1999,5
35,2000,1999,6
35,2000,1999,7
35,2000,1999,8
35,2000,1999,9
35,2000,1999,10
35,2200,1999,11
35,2200,1999,12
35,2200,2000,1
35,2200,2000,2
35,2200,2000,3
35,2200,2000,4
35,2200,2000,5
35,2200,2000,6
35,2200,2000,7
35,2200,2000,8
35,2200,2000,9
35,2200,2000,10
35,2200,2000,11
35,2200,2000,12
35,2200,2001,1
35,2200,2001,2
35,2200,2001,3
35,2200,2001,4
35,2200,2001,5
35,2200,2001,6
35,2200,2001,7
35,2200,2001,8
35,2200,2001,9
35,2200,2001,10
35,2200,2001,11
35,2200,2001,12
35,2200,2002,1
35,2200,2002,2
35,2200,2002,3
35,2200,2002,4
35,2200,2002,5
35,2200,2002,6
35,2200,2002,7
35,2200,2002,8
35,2200,2002,9
35,2600,2002,10
35,2600,2002,11
35,2600,2002,12
35,2600,2003,1
35,2600,2003,2
35,2600,2003,3
35,2600,2003,4
35,2600,2003,5
35,2600,2003,6
35,2600,2003,7
35,2600,2003,8
35,2600,2003,9
35,2600,2003,10
35,2600,2003,11
35,2600,2003,12
35,2600,2004,1
35,2600,2004,2
35,2600,2004,3
35,2600,2004,4
35,2600,2004,5
35,2600,2004,6
35,2600,2004,7
35,2600,2004,8
35,2600,2004,9
35,3000,2004,10
35,3000,2004,11
35,3000,2004,12
35,3000,2005,1
35,3000,2005,2
35,3000,2005,3
35,3000,2005,4
35,3000,2005,5
35,3000,2005,6
35,3000,2005,7
35,3000,2005,8
35,3000,2005,9
35,3000,2005,10
35,3000,2005,11
35,3000,2005,12
35,3000,2006,1
35,3000,2006,2
35,3000,2006,3
35,3000,2006,4
35,3000,2006,5
35,3000,2006,6
35,3000,2006,7
35,3000,2006,8
35,3000,2006,9
35,3000,2006,10
35,3000,2006,11
35,3000,2006,12
35,3000,2007,1
35,3000,2007,2
35,3000,2007,3
36,3500,1998,11
36,3500,1998,12
36,3500,1999,1
36,3500,1999,2
36,3500,1999,3
36,3500,1999,4
36,3500,1999,5
36,3500,1999,6
36,3500,1999,7
36,3500,1999,8
36,3500,1999,9
36,3500,1999,10
36,3850,1999,11
36,3850,1999,12
36,3850,2000,1
36,3850,2000,2
36,3850,2000,3
36,3850,2000,4
36,3850,2000,5
36,3850,2000,6
36,3850,2000,7
36,3850,2000,8
36,3850,2000,9
36,3850,2000,10
36,3850,2000,11
36,3850,2000,12
36,3850,2001,1
36,3850,2001,2
36,3850,2001,3
36,3850,2001,4
36,3850,2001,5
36,3850,2001,6
36,3850,2001,7
36,3850,2001,8
36,3850,2001,9
36,3850,2001,10
36,3850,2001,11
36,3850,2001,12
36,3850,2002,1
36,3850,2002,2
36,3850,2002,3
36,3850,2002,4
36,3850,2002,5
36,3850,2002,6
36,3850,2002,7
36,3850,2002,8
36,3850,2002,9
36,4550,2002,10
36,4550,2002,11
36,4550,2002,12
36,4550,2003,1
36,4550,2003,2
36,4550,2003,3
36,4550,2003,4
36,4550,2003,5
36,4550,2003,6
36,4550,2003,7
36,4550,2003,8
36,4550,2003,9
36,4550,2003,10
36,4550,2003,11
36,4550,2003,12
36,4550,2004,1
36,4550,2004,2
36,4550,2004,3
36,4550,2004,4
36,4550,2004,5
36,4550,2004,6
36,4550,2004,7
36,4550,2004,8
36,4550,2004,9
36,5250,2004,10
36,5250,2004,11
36,5250,2004,12
36,5250,2005,1
36,5250,2005,2
36,5250,2005,3
36,5250,2005,4
36,5250,2005,5
36,5250,2005,6
36,5250,2005,7
36,5250,2005,8
36,5250,2005,9
36,5250,2005,10
36,5250,2005,11
36,5250,2005,12
36,5250,2006,1
36,5250,2006,2
36,5250,2006,3
36,5250,2006,4
36,5250,2006,5
36,5250,2006,6
36,5250,2006,7
36,5250,2006,8
36,5250,2006,9
36,5250,2006,10
36,5250,2006,11
36,5250,2006,12
36,5250,2007,1
36,5250,2007,2
36,5250,2007,3
37,550,1998,11
37,550,1998,12
37,550,1999,1
37,550,1999,2
37,550,1999,3
37,550,1999,4
37,550,1999,5
37,550,1999,6
37,550,1999,7
37,550,1999,8
37,550,1999,9
37,550,1999,10
37,605,1999,11
37,605,1999,12
37,605,2000,1
37,605,2000,2
37,605,2000,3
37,605,2000,4
37,605,2000,5
37,605,2000,6
37,605,2000,7
37,605,2000,8
37,605,2000,9
37,605,2000,10
37,605,2000,11
37,605,2000,12
37,605,2001,1
37,605,2001,2
37,605,2001,3
37,605,2001,4
37,605,2001,5
37,605,2001,6
37,605,2001,7
37,605,2001,8
37,605,2001,9
37,605,2001,10
37,605,2001,11
37,605,2001,12
37,605,2002,1
37,605,2002,2
37,605,2002,3
37,605,2002,4
37,605,2002,5
37,605,2002,6
37,605,2002,7
37,605,2002,8
37,605,2002,9
37,715,2002,10
37,715,2002,11
37,715,2002,12
37,715,2003,1
37,715,2003,2
37,715,2003,3
37,715,2003,4
37,715,2003,5
37,715,2003,6
37,715,2003,7
37,715,2003,8
37,715,2003,9
37,715,2003,10
37,715,2003,11
37,715,2003,12
37,715,2004,1
37,715,2004,2
37,715,2004,3
37,715,2004,4
37,715,2004,5
37,715,2004,6
37,715,2004,7
37,715,2004,8
37,715,2004,9
37,825,2004,10
37,825,2004,11
37,825,2004,12
37,825,2005,1
37,825,2005,2
37,825,2005,3
37,825,2005,4
37,825,2005,5
37,825,2005,6
37,825,2005,7
37,825,2005,8
37,825,2005,9
37,825,2005,10
37,825,2005,11
37,825,2005,12
37,825,2006,1
37,825,2006,2
37,825,2006,3
37,825,2006,4
37,825,2006,5
37,825,2006,6
37,825,2006,7
37,825,2006,8
37,825,2006,9
37,825,2006,10
37,825,2006,11
37,825,2006,12
37,825,2007,1
37,825,2007,2
37,825,2007,3
38,550,1998,11
38,550,1998,12
38,550,1999,1
38,550,1999,2
38,550,1999,3
38,550,1999,4
38,550,1999,5
38,550,1999,6
38,550,1999,7
38,550,1999,8
38,550,1999,9
38,550,1999,10
38,605,1999,11
38,605,1999,12
38,605,2000,1
38,605,2000,2
38,605,2000,3
38,605,2000,4
38,605,2000,5
38,605,2000,6
38,605,2000,7
38,605,2000,8
38,605,2000,9
38,605,2000,10
38,605,2000,11
38,605,2000,12
38,605,2001,1
38,605,2001,2
38,605,2001,3
38,605,2001,4
38,605,2001,5
38,605,2001,6
38,605,2001,7
38,605,2001,8
38,605,2001,9
38,605,2001,10
38,605,2001,11
38,605,2001,12
38,605,2002,1
38,605,2002,2
38,605,2002,3
38,605,2002,4
38,605,2002,5
38,605,2002,6
38,605,2002,7
38,605,2002,8
38,605,2002,9
38,715,2002,10
38,715,2002,11
38,715,2002,12
38,715,2003,1
38,715,2003,2
38,715,2003,3
38,715,2003,4
38,715,2003,5
38,715,2003,6
38,715,2003,7
38,715,2003,8
38,715,2003,9
38,715,2003,10
38,715,2003,11
38,715,2003,12
38,715,2004,1
38,715,2004,2
38,715,2004,3
38,715,2004,4
38,715,2004,5
38,715,2004,6
38,715,2004,7
38,715,2004,8
38,715,2004,9
38,825,2004,10
38,825,2004,11
38,825,2004,12
38,825,2005,1
38,825,2005,2
38,825,2005,3
38,825,2005,4
38,825,2005,5
38,825,2005,6
38,825,2005,7
38,825,2005,8
38,825,2005,9
38,825,2005,10
38,825,2005,11
38,825,2005,12
38,825,2006,1
38,825,2006,2
38,825,2006,3
38,825,2006,4
38,825,2006,5
38,825,2006,6
38,825,2006,7
38,825,2006,8
38,825,2006,9
38,825,2006,10
38,825,2006,11
38,825,2006,12
38,825,2007,1
38,825,2007,2
38,825,2007,3
39,3500,1998,11
39,3500,1998,12
39,3500,1999,1
39,3500,1999,2
39,3500,1999,3
39,3500,1999,4
39,3500,1999,5
39,3500,1999,6
39,3500,1999,7
39,3500,1999,8
39,3500,1999,9
39,3500,1999,10
39,3850,1999,11
39,3850,1999,12
39,3850,2000,1
39,3850,2000,2
39,3850,2000,3
39,3850,2000,4
39,3850,2000,5
39,3850,2000,6
39,3850,2000,7
39,3850,2000,8
39,3850,2000,9
39,3850,2000,10
39,3850,2000,11
39,3850,2000,12
39,3850,2001,1
39,3850,2001,2
39,3850,2001,3
39,3850,2001,4
39,3850,2001,5
39,3850,2001,6
39,3850,2001,7
39,3850,2001,8
39,3850,2001,9
39,3850,2001,10
39,3850,2001,11
39,3850,2001,12
39,3850,2002,1
39,3850,2002,2
39,3850,2002,3
39,3850,2002,4
39,3850,2002,5
39,3850,2002,6
39,3850,2002,7
39,3850,2002,8
39,3850,2002,9
39,4550,2002,10
39,4550,2002,11
39,4550,2002,12
39,4550,2003,1
39,4550,2003,2
39,4550,2003,3
39,4550,2003,4
39,4550,2003,5
39,4550,2003,6
39,4550,2003,7
39,4550,2003,8
39,4550,2003,9
39,4550,2003,10
39,4550,2003,11
39,4550,2003,12
39,4550,2004,1
39,4550,2004,2
39,4550,2004,3
39,4550,2004,4
39,4550,2004,5
39,4550,2004,6
39,4550,2004,7
39,4550,2004,8
39,4550,2004,9
39,5250,2004,10
39,5250,2004,11
39,5250,2004,12
39,5250,2005,1
39,5250,2005,2
39,5250,2005,3
39,5250,2005,4
39,5250,2005,5
39,5250,2005,6
39,5250,2005,7
39,5250,2005,8
39,5250,2005,9
39,5250,2005,10
39,5250,2005,11
39,5250,2005,12
39,5250,2006,1
39,5250,2006,2
39,5250,2006,3
39,5250,2006,4
39,5250,2006,5
39,5250,2006,6
39,5250,2006,7
39,5250,2006,8
39,5250,2006,9
39,5250,2006,10
39,5250,2006,11
39,5250,2006,12
39,5250,2007,1
39,5250,2007,2
39,5250,2007,3
40,3500,1998,11
40,3500,1998,12
40,3500,1999,1
40,3500,1999,2
40,3500,1999,3
40,3500,1999,4
40,3500,1999,5
40,3500,1999,6
40,3500,1999,7
40,3500,1999,8
40,3500,1999,9
40,3500,1999,10
40,3850,1999,11
40,3850,1999,12
40,3850,2000,1
40,3850,2000,2
40,3850,2000,3
40,3850,2000,4
40,3850,2000,5
40,3850,2000,6
40,3850,2000,7
40,3850,2000,8
40,3850,2000,9
40,3850,2000,10
40,3850,2000,11
40,3850,2000,12
40,3850,2001,1
40,3850,2001,2
40,3850,2001,3
40,3850,2001,4
40,3850,2001,5
40,3850,2001,6
40,3850,2001,7
40,3850,2001,8
40,3850,2001,9
40,3850,2001,10
40,3850,2001,11
40,3850,2001,12
40,3850,2002,1
40,3850,2002,2
40,3850,2002,3
40,3850,2002,4
40,3850,2002,5
40,3850,2002,6
40,3850,2002,7
40,3850,2002,8
40,3850,2002,9
40,4550,2002,10
40,4550,2002,11
40,4550,2002,12
40,4550,2003,1
40,4550,2003,2
40,4550,2003,3
40,4550,2003,4
40,4550,2003,5
40,4550,2003,6
40,4550,2003,7
40,4550,2003,8
40,4550,2003,9
40,4550,2003,10
40,4550,2003,11
40,4550,2003,12
40,4550,2004,1
40,4550,2004,2
40,4550,2004,3
40,4550,2004,4
40,4550,2004,5
40,4550,2004,6
40,4550,2004,7
40,4550,2004,8
40,4550,2004,9
40,5250,2004,10
40,5250,2004,11
40,5250,2004,12
40,5250,2005,1
40,5250,2005,2
40,5250,2005,3
40,5250,2005,4
40,5250,2005,5
40,5250,2005,6
40,5250,2005,7
40,5250,2005,8
40,5250,2005,9
40,5250,2005,10
40,5250,2005,11
40,5250,2005,12
40,5250,2006,1
40,5250,2006,2
40,5250,2006,3
40,5250,2006,4
40,5250,2006,5
40,5250,2006,6
40,5250,2006,7
40,5250,2006,8
40,5250,2006,9
40,5250,2006,10
40,5250,2006,11
40,5250,2006,12
40,5250,2007,1
40,5250,2007,2
40,5250,2007,3
41,4500,1998,11
41,4500,1998,12
41,4500,1999,1
41,4500,1999,2
41,4500,1999,3
41,4500,1999,4
41,4500,1999,5
41,4500,1999,6
41,4500,1999,7
41,4500,1999,8
41,4500,1999,9
41,4500,1999,10
41,4950,1999,11
41,4950,1999,12
41,4950,2000,1
41,4950,2000,2
41,4950,2000,3
41,4950,2000,4
41,4950,2000,5
41,4950,2000,6
41,4950,2000,7
41,4950,2000,8
41,4950,2000,9
41,4950,2000,10
41,4950,2000,11
41,4950,2000,12
41,4950,2001,1
41,4950,2001,2
41,4950,2001,3
41,4950,2001,4
41,4950,2001,5
41,4950,2001,6
41,4950,2001,7
41,4950,2001,8
41,4950,2001,9
41,4950,2001,10
41,4950,2001,11
41,4950,2001,12
41,4950,2002,1
41,4950,2002,2
41,4950,2002,3
41,4950,2002,4
41,4950,2002,5
41,4950,2002,6
41,4950,2002,7
41,4950,2002,8
41,4950,2002,9
41,5850,2002,10
41,5850,2002,11
41,5850,2002,12
41,5850,2003,1
41,5850,2003,2
41,5850,2003,3
41,5850,2003,4
41,5850,2003,5
41,5850,2003,6
41,5850,2003,7
41,5850,2003,8
41,5850,2003,9
41,5850,2003,10
41,5850,2003,11
41,5850,2003,12
41,5850,2004,1
41,5850,2004,2
41,5850,2004,3
41,5850,2004,4
41,5850,2004,5
41,5850,2004,6
41,5850,2004,7
41,5850,2004,8
41,5850,2004,9
41,6750,2004,10
41,6750,2004,11
41,6750,2004,12
41,6750,2005,1
41,6750,2005,2
41,6750,2005,3
41,6750,2005,4
41,6750,2005,5
41,6750,2005,6
41,6750,2005,7
41,6750,2005,8
41,6750,2005,9
41,6750,2005,10
41,6750,2005,11
41,6750,2005,12
41,6750,2006,1
41,6750,2006,2
41,6750,2006,3
41,6750,2006,4
41,6750,2006,5
41,6750,2006,6
41,6750,2006,7
41,6750,2006,8
41,6750,2006,9
41,6750,2006,10
41,6750,2006,11
41,6750,2006,12
41,6750,2007,1
41,6750,2007,2
41,6750,2007,3
42,4500,1998,11
42,4500,1998,12
42,4500,1999,1
42,4500,1999,2
42,4500,1999,3
42,4500,1999,4
42,4500,1999,5
42,4500,1999,6
42,4500,1999,7
42,4500,1999,8
42,4500,1999,9
42,4500,1999,10
42,4950,1999,11
42,4950,1999,12
42,4950,2000,1
42,4950,2000,2
42,4950,2000,3
42,4950,2000,4
42,4950,2000,5
42,4950,2000,6
42,4950,2000,7
42,4950,2000,8
42,4950,2000,9
42,4950,2000,10
42,4950,2000,11
42,4950,2000,12
42,4950,2001,1
42,4950,2001,2
42,4950,2001,3
42,4950,2001,4
42,4950,2001,5
42,4950,2001,6
42,4950,2001,7
42,4950,2001,8
42,4950,2001,9
42,4950,2001,10
42,4950,2001,11
42,4950,2001,12
42,4950,2002,1
42,4950,2002,2
42,4950,2002,3
42,4950,2002,4
42,4950,2002,5
42,4950,2002,6
42,4950,2002,7
42,4950,2002,8
42,4950,2002,9
42,5850,2002,10
42,5850,2002,11
42,5850,2002,12
42,5850,2003,1
42,5850,2003,2
42,5850,2003,3
42,5850,2003,4
42,5850,2003,5
42,5850,2003,6
42,5850,2003,7
42,5850,2003,8
42,5850,2003,9
42,5850,2003,10
42,5850,2003,11
42,5850,2003,12
42,5850,2004,1
42,5850,2004,2
42,5850,2004,3
42,5850,2004,4
42,5850,2004,5
42,5850,2004,6
42,5850,2004,7
42,5850,2004,8
42,5850,2004,9
42,6750,2004,10
42,6750,2004,11
42,6750,2004,12
42,6750,2005,1
42,6750,2005,2
42,6750,2005,3
42,6750,2005,4
42,6750,2005,5
42,6750,2005,6
42,6750,2005,7
42,6750,2005,8
42,6750,2005,9
42,6750,2005,10
42,6750,2005,11
42,6750,2005,12
42,6750,2006,1
42,6750,2006,2
42,6750,2006,3
42,6750,2006,4
42,6750,2006,5
42,6750,2006,6
42,6750,2006,7
42,6750,2006,8
42,6750,2006,9
42,6750,2006,10
42,6750,2006,11
42,6750,2006,12
42,6750,2007,1
42,6750,2007,2
42,6750,2007,3
43,3500,1998,11
43,3500,1998,12
43,3500,1999,1
43,3500,1999,2
43,3500,1999,3
43,3500,1999,4
43,3500,1999,5
43,3500,1999,6
43,3500,1999,7
43,3500,1999,8
43,3500,1999,9
43,3500,1999,10
43,3850,1999,11
43,3850,1999,12
43,3850,2000,1
43,3850,2000,2
43,3850,2000,3
43,3850,2000,4
43,3850,2000,5
43,3850,2000,6
43,3850,2000,7
43,3850,2000,8
43,3850,2000,9
43,3850,2000,10
43,3850,2000,11
43,3850,2000,12
43,3850,2001,1
43,3850,2001,2
43,3850,2001,3
43,3850,2001,4
43,3850,2001,5
43,3850,2001,6
43,3850,2001,7
43,3850,2001,8
43,3850,2001,9
43,3850,2001,10
43,3850,2001,11
43,3850,2001,12
43,3850,2002,1
43,3850,2002,2
43,3850,2002,3
43,3850,2002,4
43,3850,2002,5
43,3850,2002,6
43,3850,2002,7
43,3850,2002,8
43,3850,2002,9
43,4550,2002,10
43,4550,2002,11
43,4550,2002,12
43,4550,2003,1
43,4550,2003,2
43,4550,2003,3
43,4550,2003,4
43,4550,2003,5
43,4550,2003,6
43,4550,2003,7
43,4550,2003,8
43,4550,2003,9
43,4550,2003,10
43,4550,2003,11
43,4550,2003,12
43,4550,2004,1
43,4550,2004,2
43,4550,2004,3
43,4550,2004,4
43,4550,2004,5
43,4550,2004,6
43,4550,2004,7
43,4550,2004,8
43,4550,2004,9
43,5250,2004,10
43,5250,2004,11
43,5250,2004,12
43,5250,2005,1
43,5250,2005,2
43,5250,2005,3
43,5250,2005,4
43,5250,2005,5
43,5250,2005,6
43,5250,2005,7
43,5250,2005,8
43,5250,2005,9
43,5250,2005,10
